military_occupation_id,job_code,preparation_needed,match_type,pay_grade
11565,15-1122.00,Long term,some_duties,E6
11565,11-3021.00,Long term,some_duties,E7
11566,47-5031.00,First term,some_duties,E3
11566,47-3013.00,First term,some_duties,E3
11566,49-9098.00,First term,some_duties,E3
11566,47-3015.00,First term,some_duties,E3
11566,49-2011.00,First term,some_duties,E4
11566,43-9021.00,First term,some_duties,E4
11566,49-2094.00,First term,some_duties,E4
11566,17-3029.08,First term,some_duties,E4
11566,27-4013.00,First term,some_duties,E4
11566,49-2022.00,First term,some_duties,E4
11566,47-2152.01,First term plus prep,some_duties,E3
11566,43-9011.00,First term plus prep,some_duties,E4
11566,17-3024.00,First term plus prep,some_duties,E4
11566,17-3029.03,First term plus prep,some_duties,E4
11566,17-3023.01,First term plus prep,some_duties,E4
11566,49-9041.00,First term plus prep,some_duties,E4
11566,49-2021.00,First term plus prep,some_duties,E4
11566,49-1011.00,First term plus prep,some_duties,E5
11566,25-1194.00,First term plus prep,some_duties,E5
11566,17-2061.00,Long term,some_duties,E5
11566,15-1121.00,Long term,some_duties,E5
11566,15-1133.00,Long term,some_duties,E5
11566,17-2199.07,Long term,some_duties,E6
11566,11-3131.00,Long term,some_duties,E6
11566,13-1041.03,Long term,some_duties,E7
11566,13-1075.00,Long term,some_duties,E7
11567,51-8021.00,,crosswalk,
11568,11-3121.00,,crosswalk,
11569,35-2012.00,,crosswalk,
11569,35-2021.00,,crosswalk,
11570,15-1121.00,,crosswalk,
11570,51-2022.00,,crosswalk,
11570,49-2094.00,,crosswalk,
11570,17-3024.00,,crosswalk,
11570,17-2072.00,,crosswalk,
11570,49-1011.00,,crosswalk,
11570,11-1021.00,,crosswalk,
11570,51-9061.00,,crosswalk,
11570,15-1142.00,,crosswalk,
11570,27-4013.00,,crosswalk,
11570,49-2022.00,,crosswalk,
11570,11-3131.00,,crosswalk,
11571,13-2011.01,,crosswalk,
11571,13-2011.02,,crosswalk,
11571,11-3031.01,,crosswalk,
11571,43-3031.00,,crosswalk,
11571,43-3051.00,,crosswalk,
11571,43-1011.00,,crosswalk,
11571,27-3091.00,,crosswalk,
11571,43-5081.04,,crosswalk,
11571,43-5081.03,,crosswalk,
11571,43-3011.00,,crosswalk,
11571,43-3021.02,,crosswalk,
11571,13-2031.00,,crosswalk,
11572,49-9012.00,,crosswalk,
11572,51-9193.00,,crosswalk,
11572,49-2092.00,,crosswalk,
11572,51-2022.00,,crosswalk,
11572,49-2093.00,,crosswalk,
11572,49-2094.00,,crosswalk,
11572,49-2095.00,,crosswalk,
11572,17-3023.03,,crosswalk,
11572,49-9051.00,,crosswalk,
11572,47-2111.00,,crosswalk,
11572,49-2096.00,,crosswalk,
11572,17-3023.01,,crosswalk,
11572,49-1011.00,,crosswalk,
11572,49-9098.00,,crosswalk,
11572,49-9031.00,,crosswalk,
11572,49-9041.00,,crosswalk,
11572,49-9071.00,,crosswalk,
11572,51-8013.00,,crosswalk,
11572,51-8021.00,,crosswalk,
11573,43-6013.00,First term,most_duties,E3
11573,31-1015.00,First term,most_duties,E3
11573,29-2041.00,First term plus prep,most_duties,E3
11573,31-9092.00,First term plus prep,most_duties,E3
11573,31-1014.00,First term plus prep,most_duties,E3
11573,29-2061.00,First term plus prep,most_duties,E4
11573,31-9097.00,First term,some_duties,E3
11573,29-9012.00,First term,some_duties,E5
11573,29-2071.00,First term plus prep,some_duties,E4
11573,21-1091.00,Long term,some_duties,E6
11573,29-1071.01,Long term,some_duties,E6
11573,11-9111.00,Long term,some_duties,E7
11574,31-9092.00,,crosswalk,
11575,31-9092.00,,crosswalk,
12798,11-3061.00,,crosswalk,
11576,49-3021.00,,crosswalk,
11576,47-4011.00,,crosswalk,
11576,47-2031.01,,crosswalk,
11576,49-9012.00,,crosswalk,
11576,51-6091.00,,crosswalk,
11576,51-2091.00,,crosswalk,
11576,49-1011.00,,crosswalk,
11576,51-1011.00,,crosswalk,
11576,47-4041.00,,crosswalk,
11576,51-4191.00,,crosswalk,
11576,49-9098.00,,crosswalk,
11576,51-9061.00,,crosswalk,
11576,51-4192.00,,crosswalk,
11576,47-2152.01,,crosswalk,
11576,47-2151.00,,crosswalk,
11576,47-2152.02,,crosswalk,
11576,47-2211.00,,crosswalk,
11576,51-4121.07,,crosswalk,
11576,51-2041.00,,crosswalk,
11576,51-4121.06,,crosswalk,
11577,43-5081.02,,keyword,
11578,11-3071.02,,crosswalk,
11578,39-9021.00,,keyword,
11578,15-1121.00,,keyword,
11578,15-1142.00,,keyword,
11578,11-3021.00,,keyword,
11578,15-1199.09,,keyword,
11578,51-2041.00,,keyword,
11578,25-9041.00,,keyword,
11578,43-5081.03,,keyword,
11578,43-4031.03,,keyword,
11578,25-1053.00,,keyword,
11578,43-9041.02,,keyword,
11578,13-1199.05,,keyword,
11578,51-9023.00,,keyword,
11578,53-7064.00,,keyword,
11578,43-4121.00,,keyword,
11578,19-2041.03,,keyword,
11578,21-1014.00,,keyword,
11578,21-1094.00,,keyword,
11578,11-1011.03,,keyword,
11578,23-1023.00,,keyword,
11579,15-1131.00,,crosswalk,
11579,15-1143.00,,crosswalk,
11579,15-2031.00,,crosswalk,
11579,17-1021.00,,crosswalk,
11579,43-9011.00,,crosswalk,
11579,11-9111.00,,crosswalk,
11579,11-3121.00,,crosswalk,
11579,33-3021.03,,crosswalk,
11579,15-1141.00,,crosswalk,
11579,11-9161.00,,crosswalk,
11579,33-1012.00,,crosswalk,
11579,19-3092.00,,crosswalk,
11579,33-3021.06,,crosswalk,
11579,27-3091.00,,crosswalk,
11579,43-4111.00,,crosswalk,
11579,13-1111.00,,crosswalk,
11579,33-3021.01,,crosswalk,
11579,33-9021.00,,crosswalk,
11579,27-3042.00,,crosswalk,
11579,17-3031.02,,crosswalk,
11580,27-3022.00,,crosswalk,
11581,51-5111.00,,crosswalk,
11581,51-5112.00,,crosswalk,
11582,11-9111.00,,crosswalk,
11582,31-9091.00,,crosswalk,
11582,29-2012.00,,crosswalk,
11582,27-2012.03,,crosswalk,
11582,29-2041.00,,crosswalk,
11582,29-1062.00,,crosswalk,
11582,43-1011.00,,crosswalk,
11582,29-1031.00,,crosswalk,
11582,11-9051.00,,crosswalk,
11582,29-2011.00,,crosswalk,
11582,49-9062.00,,crosswalk,
11582,17-2051.00,,crosswalk,
11582,19-1042.00,,crosswalk,
11582,43-5081.03,,crosswalk,
11582,21-1091.00,,crosswalk,
11582,29-2061.00,,crosswalk,
11582,31-9092.00,,crosswalk,
11582,29-2071.00,,crosswalk,
11582,43-6013.00,,crosswalk,
11582,31-1014.00,,crosswalk,
11583,23-2091.00,,crosswalk,
11583,23-1012.00,,crosswalk,
11583,43-6012.00,,crosswalk,
11583,23-2011.00,,crosswalk,
11584,43-9051.00,First term,most_duties,E3
11584,43-5081.02,First term,most_duties,E3
11584,53-7064.00,First term,most_duties,E3
11584,43-5051.00,First term,most_duties,E3
11584,43-5052.00,First term,most_duties,E3
11584,43-5053.00,First term,most_duties,E3
11584,43-5071.00,First term,most_duties,E3
11584,43-5081.01,First term,most_duties,E3
11584,43-5081.03,First term,most_duties,E3
11584,43-3061.00,First term plus prep,most_duties,E3
11584,43-5061.00,First term plus prep,most_duties,E3
11584,43-3031.00,First term plus prep,most_duties,E4
11584,53-1031.00,First term plus prep,most_duties,E4
11584,13-1023.00,First term plus prep,most_duties,E4
11584,43-1011.00,First term plus prep,most_duties,E5
11584,11-3071.01,First term plus prep,most_duties,E5
11584,13-2031.00,Long term,most_duties,E5
11584,11-3061.00,Long term,most_duties,E5
11584,11-3071.02,Long term,most_duties,E5
11584,13-2011.01,Long term,most_duties,E6
11584,11-3011.00,Long term,most_duties,E6
11584,13-1081.00,Long term,most_duties,E6
11584,11-3071.03,Long term,most_duties,E6
11584,11-9131.00,Long term,most_duties,E6
11584,43-5081.04,First term,some_duties,E4
11584,47-4041.00,Long term,some_duties,E4
11584,11-3031.02,Long term,some_duties,E5
11584,13-1111.00,Long term,some_duties,E6
11585,33-9091.00,First term,most_duties,E3
11585,43-4061.00,First term,most_duties,E4
11585,43-4111.00,First term,most_duties,E4
11585,33-3021.02,First term,most_duties,E4
11585,33-9093.00,First term,most_duties,E4
11585,33-9032.00,First term plus prep,most_duties,E4
11585,33-3051.01,First term plus prep,most_duties,E5
11585,33-1011.00,First term plus prep,most_duties,E6
11585,33-1012.00,First term plus prep,most_duties,E6
11585,43-9061.00,First term,some_duties,E3
11585,39-2011.00,First term,some_duties,E4
11585,43-5032.00,First term,some_duties,E4
11585,33-3052.00,First term plus prep,some_duties,E4
11585,33-3011.00,First term plus prep,some_duties,E5
11585,33-3012.00,First term plus prep,some_duties,E5
11585,33-9021.00,First term plus prep,some_duties,E6
11585,33-3051.03,First term plus prep,some_duties,E6
11585,33-3021.03,Long term,some_duties,E6
11585,33-3021.01,Long term,some_duties,E6
11585,33-9099.02,Long term,some_duties,E6
11585,13-1151.00,Long term,some_duties,E6
11585,19-4092.00,Long term,some_duties,E7
11585,13-1199.02,Long term,some_duties,E7
11585,11-9199.07,Long term,some_duties,E7
11585,11-3131.00,Long term,some_duties,E7
11585,11-9161.00,Long term,some_duties,E7
11585,21-1092.00,Long term,some_duties,E7
11586,49-3011.00,,crosswalk,
11586,49-2091.00,,crosswalk,
11586,53-5021.02,,crosswalk,
11586,27-4031.00,,crosswalk,
11586,27-4021.00,,crosswalk,
11586,49-1011.00,,crosswalk,
11586,53-5021.01,,crosswalk,
11586,11-3071.02,,crosswalk,
11586,13-1111.00,,crosswalk,
11586,49-2093.00,,crosswalk,
11586,49-3042.00,,crosswalk,
11586,49-9071.00,,crosswalk,
11586,53-5031.00,,crosswalk,
11586,47-2111.00,,crosswalk,
11586,49-2092.00,,crosswalk,
11586,29-1021.00,,crosswalk,
11586,29-1024.00,,crosswalk,
11586,29-9011.00,,crosswalk,
11586,17-2072.00,,crosswalk,
11586,11-3011.00,,crosswalk,
11587,11-3121.00,,crosswalk,
11589,47-2011.00,First term,most_duties,E3
11589,49-9098.00,First term,most_duties,E3
11589,49-9043.00,First term,most_duties,E3
11589,53-7072.00,First term,most_duties,E3
11589,51-9193.00,First term,most_duties,E4
11589,49-9071.00,First term,most_duties,E4
11589,53-5031.00,First term,most_duties,E4
11589,51-8021.00,First term,most_duties,E4
11589,49-1011.00,First term plus prep,most_duties,E4
11589,49-9041.00,First term plus prep,most_duties,E4
11589,49-9021.02,First term plus prep,most_duties,E4
11589,49-9012.00,First term,some_duties,E4
11589,53-7071.00,First term,some_duties,E4
11589,53-7041.00,First term plus prep,some_duties,E3
11589,51-4041.00,First term plus prep,some_duties,E3
11589,51-2031.00,First term plus prep,some_duties,E4
11589,47-4041.00,First term plus prep,some_duties,E4
11589,47-2132.00,First term plus prep,some_duties,E4
11589,49-3042.00,First term plus prep,some_duties,E4
11589,47-2152.01,First term plus prep,some_duties,E4
11589,51-9012.00,First term plus prep,some_duties,E4
11589,51-8031.00,First term plus prep,some_duties,E4
11589,49-3031.00,First term plus prep,some_duties,E5
11589,49-2011.00,First term plus prep,some_duties,E5
11589,51-1011.00,First term plus prep,some_duties,E5
11589,51-8013.00,First term plus prep,some_duties,E5
11590,47-2011.00,First term,most_duties,E3
11590,49-9098.00,First term,most_duties,E3
11590,49-9043.00,First term,most_duties,E3
11590,53-7072.00,First term,most_duties,E3
11590,51-9193.00,First term,most_duties,E4
11590,49-9071.00,First term,most_duties,E4
11590,53-5031.00,First term,most_duties,E4
11590,51-8021.00,First term,most_duties,E4
11590,49-1011.00,First term plus prep,most_duties,E4
11590,49-9041.00,First term plus prep,most_duties,E4
11590,49-9021.02,First term plus prep,most_duties,E4
11590,49-9012.00,First term,some_duties,E4
11590,53-7071.00,First term,some_duties,E4
11590,53-7041.00,First term plus prep,some_duties,E3
11590,51-4041.00,First term plus prep,some_duties,E3
11590,51-2031.00,First term plus prep,some_duties,E4
11590,47-4041.00,First term plus prep,some_duties,E4
11590,47-2132.00,First term plus prep,some_duties,E4
11590,49-3042.00,First term plus prep,some_duties,E4
11590,47-2152.01,First term plus prep,some_duties,E4
11590,51-9012.00,First term plus prep,some_duties,E4
11590,51-8031.00,First term plus prep,some_duties,E4
11590,49-3031.00,First term plus prep,some_duties,E5
11590,49-2011.00,First term plus prep,some_duties,E5
11590,51-1011.00,First term plus prep,some_duties,E5
11590,51-8013.00,First term plus prep,some_duties,E5
11591,47-2011.00,First term,most_duties,E3
11591,49-9098.00,First term,most_duties,E3
11591,49-9043.00,First term,most_duties,E3
11591,53-7072.00,First term,most_duties,E3
11591,51-9193.00,First term,most_duties,E4
11591,49-9071.00,First term,most_duties,E4
11591,53-5031.00,First term,most_duties,E4
11591,51-8021.00,First term,most_duties,E4
11591,49-1011.00,First term plus prep,most_duties,E4
11591,49-9041.00,First term plus prep,most_duties,E4
11591,49-9021.02,First term plus prep,most_duties,E4
11591,49-9012.00,First term,some_duties,E4
11591,53-7071.00,First term,some_duties,E4
11591,53-7041.00,First term plus prep,some_duties,E3
11591,51-4041.00,First term plus prep,some_duties,E3
11591,51-2031.00,First term plus prep,some_duties,E4
11591,47-4041.00,First term plus prep,some_duties,E4
11591,47-2132.00,First term plus prep,some_duties,E4
11591,49-3042.00,First term plus prep,some_duties,E4
11591,47-2152.01,First term plus prep,some_duties,E4
11591,51-9012.00,First term plus prep,some_duties,E4
11591,51-8031.00,First term plus prep,some_duties,E4
11591,49-3031.00,First term plus prep,some_duties,E5
11591,49-2011.00,First term plus prep,some_duties,E5
11591,51-1011.00,First term plus prep,some_duties,E5
11591,51-8013.00,First term plus prep,some_duties,E5
11592,47-2011.00,First term,most_duties,E3
11592,49-9098.00,First term,most_duties,E3
11592,49-9043.00,First term,most_duties,E3
11592,53-7072.00,First term,most_duties,E3
11592,51-9193.00,First term,most_duties,E4
11592,49-9071.00,First term,most_duties,E4
11592,53-5031.00,First term,most_duties,E4
11592,51-8021.00,First term,most_duties,E4
11592,49-1011.00,First term plus prep,most_duties,E4
11592,49-9041.00,First term plus prep,most_duties,E4
11592,49-9021.02,First term plus prep,most_duties,E4
11592,49-9012.00,First term,some_duties,E4
11592,53-7071.00,First term,some_duties,E4
11592,53-7041.00,First term plus prep,some_duties,E3
11592,51-4041.00,First term plus prep,some_duties,E3
11592,51-2031.00,First term plus prep,some_duties,E4
11592,47-4041.00,First term plus prep,some_duties,E4
11592,47-2132.00,First term plus prep,some_duties,E4
11592,49-3042.00,First term plus prep,some_duties,E4
11592,47-2152.01,First term plus prep,some_duties,E4
11592,51-9012.00,First term plus prep,some_duties,E4
11592,51-8031.00,First term plus prep,some_duties,E4
11592,49-3031.00,First term plus prep,some_duties,E5
11592,49-2011.00,First term plus prep,some_duties,E5
11592,51-1011.00,First term plus prep,some_duties,E5
11592,51-8013.00,First term plus prep,some_duties,E5
11593,49-2092.00,,crosswalk,
11593,49-2093.00,,crosswalk,
11593,47-5031.00,,crosswalk,
11593,43-4071.00,,crosswalk,
11593,47-4041.00,,crosswalk,
11593,51-9061.00,,crosswalk,
11593,13-1081.00,,crosswalk,
11593,11-3071.03,,crosswalk,
11593,49-9096.00,,crosswalk,
11593,11-3071.02,,crosswalk,
11593,11-3071.01,,crosswalk,
11603,49-9092.00,,crosswalk,
11603,47-5031.00,,crosswalk,
11603,49-9071.00,,crosswalk,
11603,53-5022.00,,crosswalk,
11603,25-3021.00,,crosswalk,
11603,51-4121.06,,crosswalk,
11594,35-2012.00,,crosswalk,
11594,35-2021.00,,crosswalk,
11596,49-2011.00,,crosswalk,
11596,49-2094.00,,crosswalk,
11596,31-9093.00,,keyword,
11597,51-2022.00,,crosswalk,
11597,49-2093.00,,crosswalk,
11597,49-2094.00,,crosswalk,
11597,17-3024.00,,crosswalk,
11597,17-2072.00,,crosswalk,
11597,47-5031.00,,crosswalk,
11597,49-1011.00,,crosswalk,
11597,51-9061.00,,crosswalk,
11597,33-9032.00,,crosswalk,
11597,11-3131.00,,crosswalk,
11598,25-1121.00,,crosswalk,
11598,25-2021.00,,crosswalk,
11598,25-2022.00,,crosswalk,
11598,27-2041.04,,crosswalk,
11598,27-2041.01,,crosswalk,
11598,27-2042.02,,crosswalk,
11598,25-2031.00,,crosswalk,
11599,49-2094.00,,crosswalk,
11599,17-3029.01,,crosswalk,
11599,49-1011.00,,crosswalk,
11599,43-1011.00,,crosswalk,
11599,11-3021.00,,crosswalk,
11599,15-1142.00,,crosswalk,
11599,13-1071.00,,crosswalk,
11599,19-2021.00,,crosswalk,
11599,11-3131.00,,crosswalk,
11599,21-2021.00,,crosswalk,
11599,11-3011.00,,crosswalk,
11599,11-3071.02,,crosswalk,
11599,53-1011.00,,crosswalk,
11599,11-2031.00,,crosswalk,
11599,11-3051.00,,crosswalk,
11599,13-1151.00,,crosswalk,
11599,49-2093.00,,crosswalk,
11599,53-1031.00,,crosswalk,
11599,51-8013.00,,crosswalk,
11599,51-1011.00,,crosswalk,
11600,11-9111.00,,crosswalk,
11600,31-9091.00,,crosswalk,
11600,29-2012.00,,crosswalk,
11600,29-2041.00,,crosswalk,
11600,29-1062.00,,crosswalk,
11600,43-1011.00,,crosswalk,
11600,29-1031.00,,crosswalk,
11600,11-9051.00,,crosswalk,
11600,29-2011.00,,crosswalk,
11600,49-9062.00,,crosswalk,
11600,17-2051.00,,crosswalk,
11600,19-1042.00,,crosswalk,
11600,43-5081.03,,crosswalk,
11600,21-1091.00,,crosswalk,
11600,29-2061.00,,crosswalk,
11600,31-9092.00,,crosswalk,
11600,29-2071.00,,crosswalk,
11600,43-6013.00,,crosswalk,
11600,31-1014.00,,crosswalk,
11600,31-1015.00,,crosswalk,
11601,13-2031.00,,crosswalk,
11601,11-3111.00,,crosswalk,
11601,13-1141.00,,crosswalk,
11601,19-3031.03,,crosswalk,
11601,21-1012.00,,crosswalk,
11601,13-1071.00,,crosswalk,
11601,19-3032.00,,crosswalk,
11601,25-9031.00,,crosswalk,
11601,19-3022.00,,crosswalk,
11601,11-3131.00,,crosswalk,
11601,13-1151.00,,crosswalk,
11602,11-3011.00,,crosswalk,
11602,13-1141.00,,crosswalk,
11602,19-3031.03,,crosswalk,
11602,21-1012.00,,crosswalk,
11602,41-1012.00,,crosswalk,
11602,43-1011.00,,crosswalk,
11602,11-1021.00,,crosswalk,
11602,43-4161.00,,crosswalk,
11602,11-3121.00,,crosswalk,
11602,13-1071.00,,crosswalk,
11602,19-3032.00,,crosswalk,
11602,25-9031.00,,crosswalk,
11602,13-1111.00,,crosswalk,
11602,11-2022.00,,crosswalk,
11602,11-3131.00,,crosswalk,
11602,13-1151.00,,crosswalk,
11604,43-9011.00,First term plus prep,some_duties,E4
11604,33-3021.06,First term plus prep,some_duties,E4
11604,27-4013.00,First term plus prep,some_duties,E4
11604,25-1194.00,First term plus prep,some_duties,E4
11604,17-3021.00,First term plus prep,some_duties,E5
11604,53-2021.00,First term plus prep,some_duties,E5
11604,17-2072.00,First term plus prep,some_duties,E5
11604,19-2099.01,First term plus prep,some_duties,E5
11604,19-4099.03,First term plus prep,some_duties,E5
11604,25-2032.00,Long term,some_duties,E5
11604,53-2022.00,Long term,some_duties,E5
11605,49-2094.00,,crosswalk,
11605,27-3091.00,,crosswalk,
11605,53-2011.00,,crosswalk,
11605,49-2011.00,,crosswalk,
11605,49-2091.00,,crosswalk,
11605,43-6011.00,,keyword,
11606,43-9061.00,,crosswalk,
11606,43-1011.00,,crosswalk,
11606,11-3011.00,,crosswalk,
11606,43-4161.00,,crosswalk,
11606,31-1013.00,,crosswalk,
11606,11-9061.00,,crosswalk,
11606,39-4011.00,,crosswalk,
11606,39-4021.00,,crosswalk,
11606,39-4031.00,,crosswalk,
11606,11-3121.00,,crosswalk,
11606,27-3091.00,,crosswalk,
11606,49-2011.00,,crosswalk,
11606,43-5071.00,,crosswalk,
11606,49-2091.00,,crosswalk,
11606,49-1011.00,,crosswalk,
11606,19-3032.00,,crosswalk,
11606,43-6011.00,,crosswalk,
11606,13-1071.00,,crosswalk,
11606,43-3051.00,,crosswalk,
11606,43-9022.00,,crosswalk,
11607,17-3029.03,,keyword,
11607,29-1069.08,,keyword,
11607,29-2051.00,,keyword,
11607,35-2012.00,,keyword,
11607,49-1011.00,,keyword,
11608,47-5031.00,,crosswalk,
11608,49-9093.00,,crosswalk,
11608,51-1011.00,,crosswalk,
11608,11-1021.00,,crosswalk,
11608,47-4041.00,,crosswalk,
11608,49-9071.00,,crosswalk,
11608,11-3061.00,,crosswalk,
11608,51-6051.00,,crosswalk,
11608,51-6031.00,,crosswalk,
11609,19-3094.00,,crosswalk,
12799,11-3061.00,,crosswalk,
11610,15-1142.00,,crosswalk,
11610,27-4013.00,,crosswalk,
11611,11-3011.00,,crosswalk,
11611,21-2011.00,,crosswalk,
11611,19-3031.03,,crosswalk,
11611,21-2021.00,,crosswalk,
11611,11-9032.00,,crosswalk,
11611,21-1013.00,,crosswalk,
11611,21-1023.00,,crosswalk,
11611,21-1014.00,,crosswalk,
11611,43-9061.00,,crosswalk,
11611,11-3131.00,,crosswalk,
11611,13-1151.00,,crosswalk,
11612,49-2094.00,,crosswalk,
11612,49-1011.00,,crosswalk,
11612,53-1031.00,,crosswalk,
11612,11-1021.00,,crosswalk,
11612,13-1081.00,,crosswalk,
11612,49-9043.00,,crosswalk,
11612,53-5021.02,,crosswalk,
11612,49-3042.00,,crosswalk,
11612,49-3051.00,,crosswalk,
11612,53-5022.00,,crosswalk,
11612,53-5021.03,,crosswalk,
11612,27-4013.00,,crosswalk,
11612,53-5011.00,,crosswalk,
11612,53-5021.01,,crosswalk,
11613,43-3031.00,,crosswalk,
11613,43-5051.00,,crosswalk,
11614,27-4013.00,,crosswalk,
11615,53-5011.00,,crosswalk,
11617,11-3011.00,,crosswalk,
11617,15-1121.00,,crosswalk,
11617,49-2011.00,,crosswalk,
11617,49-2092.00,,crosswalk,
11617,49-2093.00,,crosswalk,
11617,47-5031.00,,crosswalk,
11617,49-1011.00,,crosswalk,
11617,47-4041.00,,crosswalk,
11617,29-9011.00,,crosswalk,
11617,29-9012.00,,crosswalk,
11617,27-4013.00,,crosswalk,
11617,49-2021.00,,crosswalk,
11617,15-1133.00,,crosswalk,
11617,11-3131.00,,crosswalk,
11617,51-2022.00,,crosswalk,
11617,49-2094.00,,crosswalk,
11617,51-9061.00,,crosswalk,
11618,51-2022.00,,crosswalk,
11618,49-2093.00,,crosswalk,
11618,49-2094.00,,crosswalk,
11618,47-5031.00,,crosswalk,
11618,49-1011.00,,crosswalk,
11618,51-9061.00,,crosswalk,
11619,47-2061.00,,crosswalk,
11619,47-1011.00,,crosswalk,
11619,51-4192.00,,crosswalk,
11619,53-3033.00,,crosswalk,
11619,47-2171.00,,crosswalk,
11619,49-9096.00,,crosswalk,
11619,47-2211.00,,crosswalk,
11619,47-2221.00,,crosswalk,
11619,51-2041.00,,crosswalk,
11619,51-4121.06,,crosswalk,
11619,51-4122.00,,crosswalk,
